id	qid1	qid2	question1	question2	is_duplicate
16162	9980	5904	número de servicio al cliente	necesito un número para llamar al servicio al cliente	1
16163	8774	7095	cómo abrir una disputa	¿ cómo abro una disputa ?	1
16164	5742	5133	ryley sabe mi problema	¿ por qué el vendedor conoce mi dirección de correo electrónico ?	0
16165	5235	2967	por favor , alguien que sepa español , me resulta difícil escribir y traducir y luego traducir lo que me escribe	es difícil hablar con una máquina .	0
16166	1136	12393	te he informado NUMs veces	he hecho NUMs pedidos	0
16167	5624	7541	cómo cambiar el método de pago	¿ por qué no hay un método de pago de boleto ?	0
16168	3948	13449	cómo cambiar la tarjeta	cómo cambiar el idioma al inglés	0
16169	7871	6119	entonces no puede hacer el pago bancario si t	hice el pago en moneda en el banco , ¿ cómo recibo esa devolución ?	0
16170	11231	8204	tengo un nuevo correo	¿ tienes alguna dirección de correo electrónico ?	0
16171	1118	3508	¿ hay alguien ahí ?	tengo un problema con mi computadora	0
16172	2853	5175	¿ cómo informo a un vendedor de fraude ?	¿ cómo puedo protegerme del fraude ?	0
16173	8523	8287	¿ puedo obtener un recibo de pago para las órdenes de todos los vendedores ?	¿ cómo puedo pagar todos mis pedidos con un solo pago ?	0
16174	314	4744	lo sé , no es la primera vez .	¿ puedes decirme algo sobre el estado de mis pedidos ?	0
16175	10803	8567	dinero no devuelto	el producto ha sido devuelto al vendedor .	0
16176	5144	8393	tengo solo uno el pago .	he hecho un pedido	0
16177	13483	7336	tengo un problema con el vendedor malo	tengo un problema con el pago	0
16178	5254	10317	cómo reportar al vendedor .	¿ cómo informo a un vendedor ?	1
16179	8629	1738	quiero recibir el recibo	quiero recibir un recibo	1
16180	357	7814	cómo contactar al servicio al cliente .	cómo contactar al servicio al cliente	1
16181	10288	8038	gracias por tu ayuda	gracias por la ayuda	1
16182	10964	13604	hice un pedido y se abrió una disputa y todavía no recibí mi reembolso durante más de un mes .	me casé y mi apellido ha cambiado ahora	0
16183	11223	384	donde d NUMs obtengo mi NUMs %	¿ puedo pagar NUMs artículos ?	0
16184	8668	6064	cómo usar el cupón de selección ?	no puede usar el cupón select	0
16185	4670	13226	¿ qué ?	estoy esperando	0
16186	7991	4545	por uno de mis productos pedidos no puedo ver los detalles de rastreo	no puedo encontrar mi número de seguimiento	0
16187	11047	6215	me he registrado con una dirección de correo electrónico incorrecta	ha ingresado un correo electrónico incorrecto	0
16188	3907	4806	no puedo encontrar administrar comentarios en la aplicación	¿ cómo puedo dejar un comentario ?	0
16189	2237	1548	¿ cómo presentar una apelación de pago ?	¿ cómo presento una queja ?	0
16190	4649	9906	cómo verificar el nivel de membresía ?	¿ por qué mi nivel de membresía no se cuenta de manera incorrecta ?	0
16191	7942	2178	quiero saber que si estoy en pakistán y lo entregas en casa , ¿ nos llevarás dólares o nuestra moneda ?	¿ cuánto tiempo tomará si pido de usted ?	0
16192	2167	3690	mi envío cancelado	¿ por qué mi pago fue cancelado ?	1
16193	4146	6976	hace un par de semanas busqué camisetas de la nasa en la tienda , en aquel entonces tenía muchos resultados .	¿ qué pasa si hay demasiados resultados de búsqueda ?	0
16194	10328	10508	cómo aplicar la garantía	¿ cómo aplico un código de cupón ?	0
16195	3311	13070	hola , como puedo invitar amigos	hola , tengo que preguntar sobre mi pedido , ¿ me pueden ayudar ?	0
16196	13577	1158	no puedo encontrar el ícono ideal ?	quiero encontrar el producto	0
16197	9485	7492	dónde ver la página de cupones	¿ dónde está mi cupón ?	1
16198	4210	10484	no importa que esta succión voy a ordenar a la luz en la caja	no importa verte luego	0
16199	2679	12545	no fue una transferencia bancaria	¿ haces una transferencia bancaria ?	0
16200	7150	8393	hice un pedido y lo cancelé , pero me dedujeron	he hecho un pedido	0
16201	9344	1078	cómo abrir una disputa en la aplicación	¿ cómo abro la disputa con una orden finalizada ?	0
16202	9243	8707	no . estaba intentando ver una nueva búsqueda	no puedo ver la tabla de tallas	0
16203	3590	7699	cómo verificar mi lista de deseos	¿ cómo reviso mi cupón ?	0
16204	8329	7368	como humano	cualquier humano allí	1
16205	8813	10174	cancelé mi pedido con el vendedor ya	ya pago mi pedido y el proveedor no tiene los productos	0
16206	4299	7662	tu pedazo de mierda sin esperanza	¿ qué significa vendido por pieza ?	0
16207	5424	1075	eva , no he recibido información de envío y seguimiento en mi pedido .	no recibí el pedido y el número de seguimiento proporcionado es incorrecto .	1
16208	4336	3810	debido a que mi orden nunca se detiene , siempre se paga de forma instantánea	el vendedor nunca envió mi pedido	1
16209	6733	4539	quiero hablar con una persona real	puedo chatear con una persona real	1
16210	12202	9271	qué pasa si cierro una disputa	¿ puedo reabrir la disputa después de cerrarla ?	0
16211	10645	5326	he recibido pero el tamaño es pequeño necesito un tamaño más grande	recibí el tamaño incorrecto para mi producto	0
16212	6705	9642	resultó que recibí el pedido pero estaba en malas condiciones .	¿ cómo pago mi pedido usando western union ?	0
16213	2678	11595	"¿ debo cambiar el motivo de la cancelación del pedido de "" vendedor quería aumentar el precio "" a "" otro "" ?"	yo no quería discutir mi orden	0
16214	5118	7317	recibí un artículo por el que me enviaron un reembolso , ¿ cómo pago ahora ?	no he recibido mi artículo .	0
16215	9306	6786	por qué se cancela el envío	reordenar con cantidad cancelada	0
16216	7724	5843	usted es una computadora ?	¿ eres una persona en vivo o una computadora ?	1
16217	13616	1096	perdóname , pero ¿ cómo tomar una captura de pantalla ?	cuánto tiempo lleva entregar	0
16218	8957	11350	y aún no ha recibido el artículo	nunca recibí mi artículo .	0
16219	113	10745	lo intenté tengo una nueva tarjeta .	no tengo tarjeta visa	0
16220	2885	1009	pero tengo una nueva dirección de correo electrónico	¿ puedo tener dos cuentas con el mismo correo electrónico ?	0
16221	7814	6643	cómo contactar al servicio al cliente	¿ cómo puedo enviar un correo electrónico al servicio al cliente ?	1
16222	254	7782	no puedo pagar con ideal , mi banco dijo que no hay nada de malo con mi ideal ,	quiero pagar con mi tarjeta bancaria	0
16223	12094	13544	hola , ¿ cómo puedo agregar fotos en mis comentarios ?	¿ cómo puedo agregar mi cuadro de p.o. en la dirección de envío ?	0
16224	4046	13564	quiero enviarte una foto para preguntarte si un artículo está disponible para cualquier proveedor de tu sitio .	en su sitio no he encontrado este producto , ¿ me puede ayudar a encontrarlo ?	0
16225	6947	10864	mi problema aquí es que mi pedido no se recibe y su servicio de atención al cliente no es accesible .	¿ a qué número puedo llamar para servicio al cliente aquí en los estados unidos ?	0
16226	7583	7143	hola , no puedo pagar	¡ hola !	0
16227	3237	8059	mi precio adelante	quiero preguntar el precio	1
16228	2990	12003	a la espera del pago	mi orden todavía está esperando el pago	0
16229	1118	6727	¿ hay alguien ahí ?	un placer hablar contigo .	0
16230	1437	3618	he recibido mis productos pero tienen el tamaño incorrecto .	no he recibido mis productos , ¿ qué puedo hacer ?	0
16231	9510	8338	eliminar mi número de tarjeta	¿ cómo puedo eliminar una tarjeta de mi cuenta ?	1
16232	1219	232	¿ cuál es mi lista de deseos para	¿ qué es una lista de deseos ?	1
16233	8474	1700	devolver mi dinero NUMs uds	quiero mi dinero de vuelta .	1
16234	7707	5465	responde la pregunta	estoy cansado de jugar con tu estupidez , pero ¡ responde mi pregunta !	0
16235	12541	12029	¡ el vendedor es un tramposo !	tengo un problema con el orden el vendedor es un mentiroso y un tramposo .	1
16236	1945	10312	hola , quiero abrir una disputa , pero no puedo subir fotos o videos	quiero abrir una disputa	0
16237	7918	12793	cómo extender la protección del comprador	¿ cómo protege el comprador la protección del pago ?	0
16238	12039	2619	cómo presentar una queja	¿ puedo presentar una queja contra el vendedor ?	1
16239	11918	8334	cómo eliminar los comentarios	cómo eliminar el pedido no pagado innecesario ?	0
16240	4198	9432	porque antes de poder ordenar el cabello por NUMs piezas , ahora ya no es posible	¿ por qué no puedo hacer un pedido ?	0
16241	12219	827	eliminar detalles de la tarjeta	necesito cambiar los detalles de mi tarjeta de crédito .	0
16242	7406	2017	¿ cómo agrego la dirección de envío ?	¿ cómo configuro la dirección de envío ?	1
16243	2038	6633	¿ cómo evito que un vendedor envíe un mensaje ?	no puedo cargar fotos en mi mensaje al vendedor	0
16244	11475	9999	por favor , conocerte también	tu hablas por favor	0
16245	7734	52	cómo subir pruebas	no puedo cargar el archivo adjunto	1
16246	6686	4325	solicito una disputa	quiero cerrar una solicitud	0
16247	12580	10352	mi e - mail es	¿ por qué mi pedido fue cancelado por correo electrónico ?	0
16248	1560	9586	¿ cómo agregar comentarios para el vendedor ?	¿ cómo dejo comentarios para el vendedor ?	1
16249	10590	10114	por favor lea arriba	ninguna de las anteriores	0
16250	13532	5722	hola al contactar ahora había un icono de chat ahora en el lado izquierdo de la página ahora ya no está	¿ donde esta ahora ?	0
16251	2101	2235	no he recibido mi orden .	recibí un correo electrónico diciendo que tengo un mensaje para mi pedido , pero no hay ninguno .	0
16252	3718	2649	quiero comprobar si realmente fueron pedidos , si necesito cancelar uno de ellos	puse orden dos veces y quiero cancelar uno .	1
16253	1978	1216	¿ cómo puedo cambiar los datos de mi tarjeta de crédito ?	¿ cómo puedo cambiar mi perfil ?	0
16254	6474	5732	si vendo aquí , ¿ puedo obtener el pago enviado a mi cuenta de paypal ?	¿ puedo usar paypal ?	0
16255	8054	3205	¿ hay alguna forma de eliminar mi cuenta ?	¿ cómo borro mi cuenta ?	1
16256	8867	5232	mi orden dice que los corrales de tinta no están disponibles , ya pagué	ya pagué mi pedido , pero ningún mensaje de mi banco	0
16257	7466	9930	estoy en méxico , ¿ necesito un permiso para recibir mi pedido ?	necesito recibir mercancía pronto .	0
16258	10358	7744	me acaban de enviar un correo electrónico sobre una disputa diciéndome que envíe un correo electrónico al vendedor o que vaya a una disputa comercial .	no puedo responder a un correo electrónico enviado por mi vendedor .	0
16259	13385	5052	olvidé mi contraseña y amp cuando intento & amp restablecer mi contraseña del correo electrónico al que no se está conectando o cuando copie & amp pegar el sitio web al navegador , no muestra el sitio , solo quiero una nueva contraseña para poder verificar mi cuenta , pero nada funciona	olvidé la contraseña de mi cuenta	0
16260	8724	1116	cómo subir mp NUMs en disputa	cómo verificar el motivo de la disputa	0
16261	8774	8381	cómo abrir una disputa	disputa abierta para pedidos completados	0
16262	9751	6146	eres capaz de ayudarme	me puedes ayudar con algo	1
16263	800	12078	notificación de tiempo de protección del comprador	protección del comprador del fideicomiso	0
16264	5525	11268	solo puedo hablar japonés sin embargo , puede responder en el sitio de traducción .	no puedo poner mi dirección en el sitio , dice que solo da en inglés .	0
16265	345	10184	hola me puedes ayudar por favor ten el tiempo	¿ puedes ayudarme ?	1
16266	9886	4539	¿ cuándo puedo hablar con una persona real ?	puedo chatear con una persona real	1
16267	1270	6967	¿ cómo elimino mi dirección de correo electrónico de su lista de correo ?	eliminar pedidos de mi lista de transacciones	0
16268	1240	9462	¿ cómo evito que el vendedor envíe mensajes ?	¿ cómo envío mensajes al vendedor ?	0
16269	2194	7077	solo quiero saber por qué no recibí nada después de más de NUMs meses .	quiero saber más sobre mi reclamo	0
16270	6934	722	es tu sitio seguro	su sitio no permitirá ingresar mi dirección en portugués	0
16271	3476	6449	no tengo el número de orden solo el boleto	¿ por qué no tengo mi dinero hasta ahora ?	0
16272	2028	6915	estado de reembolso sin resolver	el estado muestra esperando aceptación ,	0
16273	11422	10020	quiero la orden todo lo que quiero es cambiar la dirección de inglés a holandés	quiero cambiar los comentarios .	0
16274	9761	5598	estoy tratando de hacer un pedido , ¿ me pueden ayudar ?	¿ me puede dar un descuento si hago un pedido grande ?	0
16275	4139	2890	¿ cómo deshago la disputa para que les paguen ?	¿ cómo puedo recuperar el botón de disputa ?	0
16276	153	13449	cómo cambiar el precio	cómo cambiar el idioma al inglés	0
16277	6311	6706	puedes responder mi pregunta	¿ tienes una respuesta sobre mi pregunta ?	1
16278	4558	9310	todavía no está allí tampoco	¿ sigues ahí ?	0
16279	745	9335	¿ puedes borrar mi cuenta y volveré a empezar ?	¿ cómo puedo eliminar mi perfil ?	1
16280	5399	5271	¿ cómo encontrar el número de orden ?	¿ cómo puedo encontrar un número de identificación de producto ?	0
16281	6561	12093	dirección de correo errónea	puse la dirección de correo incorrecta .	1
16282	1503	2921	agregar video evidencia	¿ cómo agregar videos como evidencia ?	1
16283	7571	4129	cuando no inicio sesión en mi cuenta , puedo ver la página de información	¿ cómo puedo desconectar mi cuenta ?	0
16284	10897	9974	va a entregar a estados unidos	¿ por qué no puedo entregar mis productos a china ?	0
16285	4400	1106	mi cuenta no funciona	mi producto no funciona	0
16286	12081	6928	cómo administrar mi carrito de compras	¿ cómo administrar mis pedidos ?	0
16287	1189	11082	hola , necesito cancelar mi pedido por favor y necesito que mi dinero sea reembolsado tan pronto como sea posible	hola necesito decirte algo sobre mi orden	0
16288	9912	1496	hola , vivo en canadá y actualmente estoy rastreando mi paquete y el estado dice que ha llegado al país de destino pero dice que está en estambul .	traté de comprar pero dice que este producto no se puede enviar a mi país	0
16289	388	2011	¿ puedo hablar con alguien ?	puedo decir con alguien ?	1
16290	8525	1919	no te molestes en ayudar .	no hablo ingles bien	0
16291	8823	5757	este es mi id de pedido	esta es mi identificación de pedido	1
16292	4348	1787	cómo dejar comentarios en la tienda del vendedor	¿ cómo dejo comentarios ?	1
