id	qid1	qid2	question1	question2	is_duplicate
13460	997	5456	todavía no escucho nada sobre el contacto mij que tenemos antes	he pagado mi pedido , ¿ por qué dice que todavía no se ha pagado ?	0
13461	1057	11936	¿ quien es tu novio ?	¿ dónde está tu novio ?	1
13462	12911	8651	hay un problema con el sistema	es este sistema de reproducción automática ?	0
13463	4646	4451	solicito una disputa	quiero revisar la solicitud de reembolso	0
13464	7298	1694	quiero restablecer mi contraseña	¿ por qué no recibí un correo electrónico para restablecer mi contraseña ?	0
13465	6784	5258	aquí tienes el número de pedido	¿ por qué estás aquí ?	0
13466	9903	5730	hice un pedido de españa a españa	quiero saber si estoy en españa , ¿ cuánto tiempo espero ?	0
13467	4702	4763	quiero comprar varios artículos de un vendedor , pero después de comprar más que el sistema me cobra por el envío , el vendedor ajustará el precio , pero mi sistema no me permite hacer lo porque no puedo ordenar el artículo y pagar lo más tarde . ayuda	el sistema no me deja pagar	0
13468	3637	8848	traje algo y lo tienen , así que necesito mi reembolso	he hecho esto , no ayudó	0
13469	10519	13276	extender la protección de el comprador .	¿ cómo extender el tiempo de protección de mi comprador ?	1
13470	13415	8507	cómo usar la transferencia bancaria ?	¿ cómo recibo un reembolso si pago con transferencia bancaria o tt ?	0
13471	10328	7297	donde puedo preguntar ? porque quiero saber cómo puedo usar ese dinero . es demasiado bajo para devolver lo	¿ cómo puedo recuperar mi dinero de el pedido cancelado ?	0
13472	11144	9025	hola cuando aceptas mi orden cancelada	aceptan mastercard	0
13473	4889	12136	pedidos cancelados muestra que la lista de pedidos significa	¿ por qué mi pedido no se muestra ?	0
13474	779	12154	¿ cómo puedo cambiar los datos de mi tarjeta de crédito ?	no puedo encontrar los detalles de mi pedido .	0
13475	4780	8148	solicito el reembolso de esta solicitud , ya que no he recibido	solicito un reembolso pero el vendedor no responde .	0
13476	10800	13353	han pasado NUMs días desde mi pedido . cuando recibiré la orden	¿ cuántos días recibiré mi pedido ?	1
13477	5079	13075	¡ ¡ hola ! necesito eliminar mi información de tarjeta de crédito anterior para registrar una nueva tarjeta de crédito	fraude de tarjeta de credito	0
13478	7590	2040	cómo usar puntos de recompensa	¿ cómo usar un cupón en orden ?	0
13479	7685	10879	quieres ver para mi	¿ hay algo que quieras decir me ?	0
13480	1792	10013	mi cuenta no funciona	mi débito de visa no funciona	0
13481	118	9872	cuando mi tiempo había terminado para enviar los productos , cambió de opinión y en lugar de dinero en paypal me ofreció un cupón en su tienda .	mi vendedor borró su página	0
13482	10647	12962	me reciben mis productos pero he pagado por los productos	¿ puedo obtener un catálogo de tus productos ?	0
13483	9040	12267	mi preocupación es conocer el progreso de mi pedido .	quiero saber el estado de mi pedido	1
13484	5193	6655	pedí un teléfono , está roto	quiero reemplazar el artículo roto .	1
13485	11018	8070	ya hice esto y estaba conversando con un miembro de tu equipo y me dijeron que se resolvería en un día o así y aún no se ha resuelto .	subí y aún no se ha resuelto , ¿ cuánto tiempo toma generalmente ?	0
13486	12505	5311	compré cinco teléfonos celulares y ipad	¿ puedo chatear con ti en mi teléfono celular ?	0
13487	5199	4370	¿ tiene una dirección de correo electrónico para enviar el reclamo ?	¿ tiene correo electrónico ?	1
13488	11560	591	no puedo cambiar mi nombre de envío	¿ cómo puedo cambiar mi nombre de contacto ?	1
13489	11952	10256	cómo ingresar en espera envío utilizando la aplicación	estoy esperando un reembolso . ¿ cuánto tiempo tardará ?	0
13490	7732	5968	¿ cómo no modificar el número de teléfono móvil ?	¿ puede el teléfono móvil usar trademanager o no ?	0
13491	9169	10002	no estoy satisfecho con el resultado de la disputa	no puedo adjuntar una foto para una disputa	0
13492	7039	10664	necesito chat en línea	¿ dónde puedo obtener soporte técnico en línea ?	1
13493	12853	7424	tengo un problema con ustedes	oh , tengo un problema	1
13494	3239	2115	¿ cuándo se colocará mi pedido ?	cuándo llegará mi orden	0
13495	1257	10319	quiero un reembolso	quiero devolver el artículo para un reembolso	0
13496	13038	10343	no puedo encontrar administrar comentarios en la aplicación	quiero administrar mis transacciones	0
13497	13190	3926	no puedo pagar porque " no ha iniciado sesión o porque su sesión anterior ha expirado . regístre se de nuevo " .	¿ cómo puedo iniciar sesión en la cuenta ?	0
13498	8325	12687	cómo confirmar la entrega	¿ cuánto cuesta la entrega ?	0
13499	5761	8446	¿ dónde encuentro configuraciones para administrar tarjetas de pago ?	no sé cómo administrar mis transacciones .	0
13500	374	2115	el envío no llegó	cuándo llegará mi orden	0
13501	3866	9205	por favor lea arriba	¿ cómo puedo acceder y leer los comentarios que el vendedor me dio ?	0
13502	13742	2966	necesito abrir la disputa	¿ cómo abro la disputa ?	1
13503	11560	11671	no puedo cambiar mi nombre de envío	me gustaría cambiar la dirección de envío y el nombre de el contacto . ¿ como lo puedo hacer ?	1
13504	74	11910	he contactado a el vendedor varias veces e incluso esta mañana y no me están ayudando	tengo varios pedidos que fueron pagados pero no me fueron enviados .	0
13505	5609	6027	cómo poner información de envío en la disputa	¿ por qué no recibí la información de envío de mi pedido ?	0
13506	1734	11647	no puedo iniciar sesión . el enlace de contraseña olvidada no funciona .	no puedo llamar te	0
13507	7190	11552	no puedo obtener ayuda de ti	tengo una pregunta , ¿ puedes ayudar me ?	0
13508	6715	11957	cómo obtener la garantía	cómo poner se a trabajar	0
13509	7828	799	cómo gestionar los comentarios	administrar mis transacciones	0
13510	3839	6896	alguien más sabe vietnamita ? quiero oder	quiero saber el estado de mi caso	0
13511	8094	6886	abrí la disputa por mi pedido hace una semana , pero no puedo ver ningún resultado . que esta pasando ? el estado es " disputa en progreso " . ¿ cuánto tiempo debería llevar ? gracias .	he abierto una disputa para mi pedido , pero el proveedor no responde , ¿ cómo proceder ?	0
13512	10889	2453	cómo obtener boleto de reembolso	¿ cómo recibo un reembolso de boleto ?	1
13513	10033	13241	disputa terminada el vendedor aceptó reembolsar pero no recibió el reembolso .	¿ cómo puedo cambiar la disputa si el vendedor está de acuerdo ?	0
13514	7916	4933	puedo pagar cuando recibo bienes	¿ puedo usar mi caja de p.o. para recibir un pedido ?	0
13515	1408	816	¡ obtén más información sobre las nuevas funciones !	quiero saber más sobre las especificaciones de el producto .	0
13516	2672	10471	me puse en contacto con el vendedor pero aún no me respondió	he estado tratando de contactar a un vendedor pero él no me ha respondido	1
13517	741	9873	cancelado sin envío	¿ qué está esperando el envío ?	0
13518	12028	275	soy de pakistán y quiero volver a vender tus productos	¿ puedo vender en su sitio web ?	0
13519	7504	2914	tengo un problema con el vendedor malo	tengo un problema con el cupón	0
13520	6691	8830	fue mi tarjeta de crédito facturada	alguien usó mi tarjeta de crédito .	0
13521	8061	11155	los diez artículos principales que se vendieron en NUMs en la parte superior	¿ en qué situación me será reembolsado ?	0
13522	12865	5255	necesito una disputa abierta	quiero abrir una disputa	1
13523	1905	5290	ok lo explicaré brevemente	trataré de explicar te mi pregunta	1
13524	13107	10174	cuando mi paga cancelada	¿ cuándo recibiré mi reembolso por la orden cancelada ?	1
13525	12815	5748	pensé que esto se suponía que era una conversación en vivo ?	chat en vivo cerrado por qué	0
13526	11026	3586	quiero recibir el recibo	quiero obtener una factura por mi producto .	1
13527	55	10846	necesito los diez mejores artículos vendidos en NUMs 	quiero reordenar algunos artículos .	0
13528	9784	11605	por qué los comentarios no se muestran	¿ por qué no puedo dejar comentarios ?	0
13529	8844	11899	enviar a siria	¿ enviarás a mi país ?	1
13530	12161	6599	conecta el chat en vivo de nuevo	quiero chat en vivo ?	1
13531	7421	1660	sigue mostrando procesamiento de reembolso	¿ por qué el reclamo aún está en proceso ?	0
13532	938	4538	cómo eliminar los comentarios	cómo eliminar bienes ya recibidos	0
13533	12816	6099	estás vivo	estas ahi	0
13534	1177	3773	me cobraron por un artículo que pensé que había comprado pero nunca lo recibí y no puedo encontrar rastro de mis pedidos	nunca recibí mi artículo . fue cerrado por error	0
13535	3812	2144	el vendedor no ha enviado mi pedido	¿ qué pasa si el vendedor no envía mi pedido antes de el tiempo de procesamiento ?	0
13536	6809	5139	todavía no he recibido mis productos	¿ cómo desactivo una orden aún no recibida ?	0
13537	3542	13222	sir pago mano a mano	¿ cómo pago con pospago ?	0
13538	5827	8146	cómo agregar una foto	¿ cómo agrego comentarios adiciona les ?	0
13539	10594	11796	¿ por qué nadie puede ayudar ?	¿ puedes ayudar con eso ?	1
13540	3178	9596	añadir nueva dirección de envío	¿ cómo agrego otra dirección de envío ?	1
13541	10352	7429	¿ cómo cambio mi perfil ?	¿ cómo consulto el perfil de comentarios de un vendedor ?	0
13542	13127	10726	ustedes no me están tratando bien	¿ cuál es el estado en este momento ?	0
13543	1700	3918	toma demasiado tiempo	toma demasiado tiempo para disputa .	1
13544	13557	5743	terminé la disputa	accidentalmente cerré la disputa	0
13545	1624	12177	cómo editar una disputa ?	¿ cómo edito mi perfil de miembro ?	0
13546	5325	4230	contactar a el vendedor	no hay calificación para el vendedor	0
13547	4988	3208	no he recibido mis bienes	deseo solicitar un reembolso parcial pero no he recibido la mercancía .	0
13548	13051	4678	¿ por qué no puedo enviar un mensaje a el vendedor ?	no puedo iniciar sesión y no aparece un mensaje de error	0
13549	213	11169	acabo de enviar una publicación	pagué para entregar productos de fedex pero han enviado productos a china	0
13550	3692	5528	entonces esto debe ser una broma , debes estar bromeando .	te gusto	0
13551	5093	12524	¿ que hora es ?	¿ qué hora es allí ?	1
13552	1458	9136	no porque no quieres ayudar me	no puedes ayudar me	1
13553	11988	6110	necesito comprar mi pedido pero no pagar a la tienda ajustar el precio , entonces pago	no puedo pagar mi pedido con mi tarjeta .	0
13554	5650	5892	descripción de el paquete no debe ser mencionado	si devolví el paquete a mi proveedor , ¿ debería extender el tiempo de procesamiento ?	0
13555	6696	2402	¿ cómo abro una disputa ?	¿ cómo modifico la disputa ?	0
13556	6486	10938	responde me pronto	¿ eres la respuesta automática ?	0
13557	3289	4127	el sneller me escribe que no es posible abrir una disputa y él no quiere	quiero abrir disputa para mi orden	1
13558	5610	9438	¿ tienes una solución para eso ?	¿ tienes almuerzo ?	0
13559	8314	3826	cómo encontrar a el vendedor	¿ cómo puedo encontrar la dirección postal de el vendedor ya que necesito devolver los artículos ?	0
13560	6689	11056	cuando quiero pagar , aparece una vieja tarjeta descartada . tengo que ingresar mi nuevo número de tarjeta cada vez , y es molesto . ¿ cómo puedo eliminar la vieja tarjeta de visa descartada ?	¿ puedo pagar con una tarjeta visa si no hay suficiente ?	0
13561	11146	1742	por favor , alguien que sepa español , me resulta difícil escribir y traducir y luego traducir lo que me escribe	pagué la orden que el vendedor escribe que no está presente qué hacer	0
13562	8218	8290	¿ cómo sé mi producto a partir de la fecha de entrega ?	envían a	0
13563	3414	860	haga hablar francés por favor	necesito hablar con alguien por favor	0
13564	9978	11090	notificación de tiempo de protección de el comprador	¿ cómo extiendo el tiempo de protección de el comprador ?	0
13565	5408	2129	pero cuando no estoy en mi cuenta , me refiero a cuando veo como invitado , puedo ver la página de información	¿ cuándo recibiré mis pedidos ?	0
13566	8350	3585	estoy tratando de completar mi compra ¿ aceptas descubrir tarjeta de crédito	¿ por qué no aceptas la tarjeta de crédito american express ?	0
13567	11194	6601	no recibo mi pedido	no lo sé	0
13568	12874	1727	hola , ¿ cómo puedo invitar amigo	necesito una novia .	0
13569	2657	10358	pagué este calzado . nunca he recibido	pedí zapatos nike y lo acepto	0
13570	13108	9296	eso fue hace NUMs días . antes de eso , todos me dicen lo mismo que recibiré un correo electrónico dentro de las NUMs horas y mi verificación será acelerada .	no recibí un enlace de verificación en mi correo electrónico	0
13571	1939	803	cómo encontrar la calificación de el vendedor	encontrar un vendedor de diamantes para mí	0
13572	9135	1853	quiero saber que si estoy en pakistán y lo entregas en casa , ¿ nos llevarás dólares o nuestra moneda ?	¿ solo acepta dólares ?	1
13573	12586	12320	ninguno de los anteriores , los vendedores enviaron mi pedido a la dirección incorrecta . a dos direcciones completamente diferentes .	mi orden fue enviada a el país equivocado	1
13574	11952	13178	cómo ingresar en espera envío utilizando la aplicación	estoy esperando que se acredite el reembolso en mi tarjeta , ¿ cuánto tiempo tomará ?	0
13575	13095	13044	¿ qué es la lista de deseos ?	¿ cuánto tiempo puede permanecer el artículo en la lista de deseos ?	0
13576	6052	4745	quiero eliminar una apelación	quiero eliminar una transacción	0
13577	2852	12935	no puedo pagar con ideal , mi banco dijo que no hay nada de malo con mi ideal ,	¿ cómo puedo pagar con una cuenta bancaria ?	0
13578	5506	7058	pero cuanto tiempo	¿ cuánto cuesta ?	0
13579	4087	8650	ok lo sé , pero el proceso es muy largo	sé que mi inglés no es muy bueno lo siento	0
13580	8852	13511	y usted envía un correo electrónico a el vendedor con mi correo electrónico en copia	¿ puedes verificar mi dirección de correo electrónico ?	0
13581	11904	8880	monedas no ha agregado	no tengo mis monedas	1
13582	3221	12823	cómo pago dinero por mi producto , lo que elijo	¿ cómo puedo pagar con un dinero reembolsado ?	0
13583	13689	8748	sí , sigo intentando pagar pero no funcionará	estoy tratando de usar el código de descuento y no funciona hoy	0
13584	11811	8682	a través de una tarjeta bancaria	¿ me cobran las tarifas de el servicio bancario si pago mis pedidos con tarjeta de crédito ?	0
